bad_driving_time,bad_driving_lng,bad_driving_lat,bad_driving_name,bad_driving_info
2018-09-07 23:49:16,115.843828,27.357928,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 23:49:27,115.843848,27.357851,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-07 23:50:06,115.84528600000002,27.355936,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 23:50:14,115.845328,27.355893,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-07 23:51:03,115.849753,27.352316,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 23:51:06,115.849843,27.352226,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2"
2018-09-07 23:51:37,115.849905,27.352146,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:02:09,115.87611,27.258786,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2"
2018-09-08 00:03:09,115.87601,27.258496,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:03:16,115.875933,27.258258,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:04:50,115.87565,27.257605,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:04:51,115.875621,27.257593,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:05:09,115.875293,27.256888,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:05:16,115.875251,27.25677,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:05:23,115.875158,27.256543,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 00:05:32,115.875146,27.25646,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:05:54,115.874891,27.255555,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 00:07:13,115.876395,27.248383,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:09:42,115.883235,27.230001,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:09:44,115.883383,27.229878000000006,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 00:09:45,115.883415,27.229848,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 00:09:46,115.88343,27.229838,急减速,"加速度达到-4.44m/s^2,超过-3m/s^2"
2018-09-08 00:09:58,115.88346,27.229805,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:15:06,115.885015,27.196676,急减速,"加速度达到-6.39m/s^2,超过-3m/s^2"
2018-09-08 00:15:18,115.88496,27.196645,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 00:18:48,115.880166,27.168285,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:19:08,115.880035,27.16824,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:20:05,115.877385,27.168278000000004,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:20:06,115.877351,27.168285,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 00:20:45,115.875443,27.168458,超长怠速,"超长怠速时长为691秒,超过120秒"
2018-09-08 00:20:46,115.875426,27.168435,急变道,"方向角变化数为：36,超过30"
2018-09-08 00:20:47,115.875425,27.16842,急变道,"方向角变化数为：36,超过30"
2018-09-08 00:21:01,115.875486,27.168435,急变道,"方向角变化数为：135,超过30"
2018-09-08 00:21:06,115.875498,27.168466,急变道,"方向角变化数为：81,超过30"
2018-09-08 00:32:16,115.87603500000002,27.168445,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:33:13,115.877785,27.168205,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:33:28,115.878468,27.168190000000006,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:33:52,115.879615,27.16825,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:33:57,115.879743,27.16826,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:34:01,115.879898,27.168255,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:34:02,115.879925,27.168258,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:34:14,115.880241,27.1684,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:34:49,115.880238,27.16851,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:35:20,115.880623,27.17101,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 00:35:26,115.880715,27.171221000000006,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:35:40,115.88075,27.171346000000003,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:39:05,115.885276,27.196731,急减速,"加速度达到-5.0m/s^2,超过-3m/s^2"
2018-09-08 00:39:17,115.885351,27.196758000000006,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:41:08,115.891835,27.203961,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:47:30,115.876501,27.247848,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 00:49:11,115.875273,27.256738,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-08 00:49:25,115.875385,27.256878000000004,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 00:51:49,115.875978,27.258386,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:51:56,115.876078,27.258596,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:52:16,115.876175,27.25882,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 00:54:16,115.877468,27.26872,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 00:55:01,115.877485,27.268795,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-08 01:04:41,115.849696,27.352405,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 01:04:51,115.849633,27.352453000000004,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 01:12:15,115.831358,27.400831,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 01:12:37,115.831358,27.400893,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 01:15:23,115.83299,27.417118,超长怠速,"超长怠速时长为6558秒,超过120秒"
2018-09-08 01:17:54,115.833151,27.41715,急变道,"方向角变化数为：41,超过30"
2018-09-08 02:00:45,115.833271,27.416968,怠速预热,"怠速预热时长为3836秒,超过120秒"
2018-09-08 02:09:23,115.833276,27.417026,急变道,"方向角变化数为：163,超过30"
2018-09-08 02:09:30,115.83327,27.417078000000004,急变道,"方向角变化数为：98,超过30"
2018-09-08 02:09:51,115.83312,27.41718,急变道,"方向角变化数为：44,超过30"
2018-09-08 02:09:56,115.833048,27.417095,急变道,"方向角变化数为：44,超过30"
2018-09-08 03:00:38,115.833083,27.417105,怠速预热,"怠速预热时长为243秒,超过120秒"
2018-09-08 03:04:41,115.832768,27.41692,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 03:10:01,115.835958,27.379811,急减速,"加速度达到-4.44m/s^2,超过-3m/s^2"
2018-09-08 03:10:15,115.83598,27.379743,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 03:13:28,115.843613,27.358646000000004,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 03:15:06,115.846555,27.354145000000006,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:15:21,115.846598,27.354090000000006,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 03:22:18,115.86711,27.29481,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:22:19,115.867156,27.294751,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:22:20,115.867183,27.294721000000006,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:22:21,115.86719,27.294713,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2"
2018-09-08 03:24:27,115.875571,27.280263,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 03:24:28,115.875591,27.280226000000006,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 03:24:29,115.8756,27.280213,急减速,"加速度达到-4.44m/s^2,超过-3m/s^2"
2018-09-08 03:24:40,115.875625,27.280166,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 03:25:09,115.87713,27.277796,急减速,"加速度达到-4.72m/s^2,超过-3m/s^2"
2018-09-08 03:25:23,115.877173,27.277731,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 03:26:42,115.877063,27.267458,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 03:26:44,115.87706,27.267411,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:26:52,115.87708,27.267341,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 03:27:25,115.877521,27.264436,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 03:27:35,115.877515,27.26438,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 03:28:08,115.876955,27.261776,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 03:28:18,115.876941,27.261721,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 03:28:18,115.876941,27.261721,长时间低速行驶,"长时间低速行驶时长为3710秒,超过60秒"
2018-09-08 04:30:08,115.873305,27.170685,急减速,"加速度达到-8.06m/s^2,超过-3m/s^2"
2018-09-08 04:30:08,115.873305,27.170685,急变道,"方向角变化数为：53,超过30"
2018-09-08 04:30:33,115.873458,27.17073,急变道,"方向角变化数为：155,超过30"
2018-09-08 04:30:39,115.873481,27.170736,急变道,"方向角变化数为：108,超过30"
2018-09-08 04:30:42,115.873468,27.170788,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 04:30:42,115.873468,27.170788,急变道,"方向角变化数为：32,超过30"
2018-09-08 04:30:44,115.87347,27.170828000000004,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:30:45,115.873473,27.170846,急变道,"方向角变化数为：58,超过30"
2018-09-08 04:30:46,115.873468,27.170883,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-08 04:30:46,115.873468,27.170883,急变道,"方向角变化数为：41,超过30"
2018-09-08 04:30:52,115.873393,27.171058,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 04:30:54,115.87335,27.171090000000003,急变道,"方向角变化数为：37,超过30"
2018-09-08 04:30:57,115.873243,27.171068,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 04:30:57,115.873243,27.171068,急变道,"方向角变化数为：40,超过30"
2018-09-08 04:32:32,115.874763,27.168528,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 04:32:36,115.87481,27.16851,急变道,"方向角变化数为：38,超过30"
2018-09-08 04:32:40,115.874841,27.168473,急变道,"方向角变化数为：35,超过30"
2018-09-08 04:33:18,115.874981,27.168478000000004,急变道,"方向角变化数为：33,超过30"
2018-09-08 04:33:19,115.875015,27.168483,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 04:33:28,115.875383,27.168473,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:33:29,115.87542,27.168470000000006,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 04:33:34,115.875603,27.168466,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:34:24,115.87595,27.168463,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 04:34:41,115.876683,27.168321,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 04:34:45,115.876748,27.16831,急变道,"方向角变化数为：52,超过30"
2018-09-08 04:34:53,115.87687,27.168276,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 04:35:08,115.877703,27.168226,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 04:35:19,115.877785,27.16823,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 04:35:33,115.878361,27.168218,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:35:55,115.878663,27.168248,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 04:36:15,115.879643,27.168276,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:36:18,115.879721,27.168273,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 04:36:31,115.880245,27.168365,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:36:45,115.880231,27.168508000000006,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 04:42:16,115.893435,27.207003000000004,急减速,"加速度达到-4.44m/s^2,超过-3m/s^2"
2018-09-08 04:43:38,115.896948,27.213748,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:43:39,115.896953,27.21383,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:43:40,115.896955,27.213886,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 04:43:41,115.896948,27.213915000000004,急减速,"加速度达到-5.83m/s^2,超过-3m/s^2"
2018-09-08 04:43:55,115.896951,27.213956,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 05:00:01,115.85316,27.330275,急减速,"加速度达到-5.56m/s^2,超过-3m/s^2"
2018-09-08 05:10:15,115.83136100000002,27.400945,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 05:10:24,115.831365,27.400998,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 05:11:58,115.831815,27.410996,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 05:12:07,115.831818,27.411048,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 05:13:11,115.832983,27.41711,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-08 05:13:11,115.832983,27.41711,超长怠速,"超长怠速时长为897秒,超过120秒"
2018-09-08 05:27:56,115.833065,27.417145,急变道,"方向角变化数为：42,超过30"
2018-09-08 05:28:08,115.832926,27.417343,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 05:30:50,115.831286,27.401643,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 05:31:15,115.831296,27.401588,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 05:47:46,115.876298,27.25925,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 05:50:32,115.877146,27.245425,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 05:52:42,115.883216,27.230026,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 05:52:45,115.883343,27.229926000000006,急减速,"加速度达到-5.28m/s^2,超过-3m/s^2"
2018-09-08 05:53:10,115.88337,27.229896000000004,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 05:56:02,115.896885,27.213126000000006,急减速,"加速度达到-4.72m/s^2,超过-3m/s^2"
2018-09-08 05:56:22,115.896846,27.213025,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 05:56:48,115.895776,27.21128,急减速,"加速度达到-4.72m/s^2,超过-3m/s^2"
2018-09-08 05:56:59,115.895706,27.211228,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 05:57:53,115.892278,27.204701,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 05:58:02,115.891935,27.204165000000003,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 05:58:18,115.891905,27.204106,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 06:03:32,115.880206,27.168318,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:03:53,115.88016,27.168261,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:04:04,115.879635,27.168276,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:04:10,115.879495,27.16824,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:04:46,115.87741,27.168318,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:05:10,115.876996,27.16833,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:05:29,115.876173,27.168426,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 06:06:01,115.875981,27.168483,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 06:06:13,115.875473,27.168395,超长怠速,"超长怠速时长为1636秒,超过120秒"
2018-09-08 06:06:20,115.875328,27.168385,急变道,"方向角变化数为：39,超过30"
2018-09-08 06:06:29,115.875348,27.168455,急变道,"方向角变化数为：38,超过30"
2018-09-08 06:06:30,115.875356,27.168453000000003,急变道,"方向角变化数为：38,超过30"
2018-09-08 06:06:31,115.87538,27.168435,急变道,"方向角变化数为：51,超过30"
2018-09-08 06:06:50,115.875413,27.16851,急变道,"方向角变化数为：64,超过30"
2018-09-08 06:33:29,115.876216,27.168446000000007,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:34:12,115.878395,27.168238,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:34:29,115.878616,27.16827,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:34:49,115.879566,27.168288,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:34:55,115.87973,27.168285,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 06:35:09,115.88022,27.168428,急变道,"方向角变化数为：31,超过30"
2018-09-08 06:41:29,115.89565,27.211128,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 06:41:35,115.895693,27.211168,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 06:46:26,115.87678,27.24657,急减速,"加速度达到-5.0m/s^2,超过-3m/s^2"
2018-09-08 06:46:45,115.876756,27.246658,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-08 06:48:43,115.875641,27.257715,急减速,"加速度达到-4.72m/s^2,超过-3m/s^2"
2018-09-08 06:48:52,115.8757,27.257815,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 07:05:45,115.830993,27.403588,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 07:05:51,115.830978,27.403648,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 07:07:16,115.831958,27.412298,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-08 07:08:09,115.832948,27.4171,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-08 07:08:09,115.832948,27.4171,超长怠速,"超长怠速时长为3148秒,超过120秒"
2018-09-08 07:55:12,115.83296599999998,27.417076,怠速预热,"怠速预热时长为325秒,超过120秒"
2018-09-08 08:00:23,115.832985,27.417166,急变道,"方向角变化数为：152,超过30"
2018-09-08 08:03:47,115.831215,27.40178,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 08:09:37,115.843688,27.358311,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-08 08:10:02,115.843838,27.357966,急加速,"加速度达到6.11m/s^2,超过3m/s^2"
2018-09-08 08:12:27,115.848383,27.341890000000006,急减速,"加速度达到-17.22m/s^2,超过-3m/s^2"
2018-09-08 08:12:40,115.848565,27.339658,急加速,"加速度达到17.5m/s^2,超过3m/s^2"
2018-09-08 08:17:33,115.86609,27.29683,急减速,"加速度达到-18.61m/s^2,超过-3m/s^2"
2018-09-08 08:17:38,115.866713,27.295485,急加速,"加速度达到17.78m/s^2,超过3m/s^2"
2018-09-08 08:17:40,115.86665,27.295633,急减速,"加速度达到-17.78m/s^2,超过-3m/s^2"
2018-09-08 08:17:41,115.866713,27.295485,急加速,"加速度达到17.78m/s^2,超过3m/s^2"
2018-09-08 08:18:27,115.871696,27.29065,急减速,"加速度达到-18.61m/s^2,超过-3m/s^2"
2018-09-08 08:18:37,115.87163,27.288556,急加速,"加速度达到20.28m/s^2,超过3m/s^2"
2018-09-08 08:21:23,115.876921,27.261633000000003,急减速,"加速度达到-10.0m/s^2,超过-3m/s^2"
2018-09-08 08:22:11,115.875733,27.257951,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 08:22:44,115.875721,27.257838,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 08:29:41,115.896825,27.212985,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 08:30:42,115.893496,27.20754,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 08:31:40,115.891953,27.204206,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2"
2018-09-08 08:31:56,115.8919,27.20414,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 08:37:29,115.88012,27.168316,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 08:38:14,115.880065,27.168301,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-08 08:38:25,115.87959,27.168315000000003,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 08:39:08,115.877758,27.168281,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 08:39:23,115.876941,27.168356,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-08 08:39:29,115.876928,27.168341,急变道,"方向角变化数为：114,超过30"
2018-09-08 08:39:42,115.876776,27.168356,急变道,"方向角变化数为：149,超过30"
2018-09-08 08:39:44,115.876738,27.168386,急加速,"加速度达到4.17m/s^2,超过3m/s^2"
2018-09-08 08:40:10,115.875593,27.168455,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 08:40:11,115.875586,27.168451,急变道,"方向角变化数为：38,超过30"
2018-09-08 08:41:04,115.875571,27.168411,急变道,"方向角变化数为：32,超过30"
2018-09-08 08:42:25,115.87166100000002,27.170176,急变道,"方向角变化数为：37,超过30"
2018-09-08 08:42:55,115.87324,27.171095,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-08 08:42:59,115.873295,27.171133,急变道,"方向角变化数为：48,超过30"
2018-09-08 08:43:17,115.873483,27.170751,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 08:43:17,115.873483,27.170751,超长怠速,"超长怠速时长为47282秒,超过120秒"
2018-09-08 08:43:21,115.873521,27.170690000000004,急变道,"方向角变化数为：37,超过30"
2018-09-08 08:43:29,115.873531,27.170686,急变道,"方向角变化数为：142,超过30"
2018-09-08 08:43:37,115.873456,27.170698,急变道,"方向角变化数为：42,超过30"
2018-09-08 21:48:47,115.873383,27.170681,急变道,"方向角变化数为：95,超过30"
2018-09-08 21:48:47,115.873383,27.170681,怠速预热,"怠速预热时长为152秒,超过120秒"
2018-09-08 21:50:30,115.873421,27.170698,急变道,"方向角变化数为：74,超过30"
2018-09-08 21:50:37,115.873481,27.170773,急变道,"方向角变化数为：31,超过30"
2018-09-08 21:50:47,115.873466,27.170883,急变道,"方向角变化数为：49,超过30"
2018-09-08 21:50:48,115.873465,27.1709,急变道,"方向角变化数为：55,超过30"
2018-09-08 21:51:19,115.873053,27.170933,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 21:51:23,115.872953,27.170866,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-08 21:51:24,115.872916,27.170858000000006,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-08 21:51:50,115.87203,27.170356,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-08 21:52:02,115.871945,27.170313,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-08 21:52:10,115.871698,27.170176,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
